backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-4,104,929.0,1053.195,1,197.045,200.942,197.045,200.942,0.572381,False,724.011,2026-06-19T00:42:58.801746+00:00
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-5,105,1042.0,1053.195,1,312.76,317.542,312.76,317.542,0.507143,False,719.034,2026-06-19T00:42:58.952071+00:00
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-6,106,954.0,1053.195,1,233.359,236.605,233.359,236.605,0.586667,False,711.816,2026-06-19T00:42:59.102147+00:00
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-7,107,1016.0,1053.195,1,289.493,294.394,289.493,294.394,0.559048,False,717.125,2026-06-19T00:42:59.246791+00:00
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-8,108,1046.0,1053.195,1,315.973,321.324,315.973,321.324,0.605714,False,719.781,2026-06-19T00:42:59.390981+00:00
iqm_emerald,gate,default,10,14,100,5,qaoa-exp-iqm-emerald-n10-q14-9,109,1012.0,1053.195,1,286.472,291.328,286.472,291.328,0.552857,False,716.079,2026-06-19T00:42:59.535595+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-0,100,1394.0,1671.943,1,65.944,70.936,65.944,70.936,0.575238,False,1315.399,2026-06-19T01:10:56.820275+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-1,101,1185.0,1671.943,1,39.275,43.389,39.275,43.389,0.532381,False,1134.625,2026-06-19T01:10:56.968261+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-2,102,1158.0,1671.943,1,152.434,157.269,152.434,157.269,0.555238,False,994.983,2026-06-19T01:10:57.116865+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-3,103,1546.0,1671.943,1,695.011,699.927,695.011,699.927,0.517619,False,838.704,2026-06-19T01:10:57.258772+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-4,104,1126.0,1671.943,1,66.878,71.041,66.878,71.041,0.535714,False,1048.697,2026-06-19T01:10:57.409111+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-5,105,1189.0,1671.943,1,188.462,193.639,188.462,193.639,0.50619,False,989.825,2026-06-19T01:10:57.551614+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-6,106,1216.0,1671.943,1,181.473,187.027,181.473,187.027,0.584762,False,1022.779,2026-06-19T01:10:57.694161+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-7,107,1128.0,1671.943,1,92.967,98.165,92.967,98.165,0.528095,False,1023.673,2026-06-19T01:10:57.834991+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-8,108,1246.0,1671.943,1,237.379,248.98,237.379,248.98,0.609524,False,991.455,2026-06-19T01:10:57.976322+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-9,109,1490.0,1671.943,1,70.118,73.74,70.118,73.74,0.565238,False,1408.722,2026-06-19T01:10:58.119849+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-10,110,1218.0,1671.943,1,184.284,189.168,184.284,189.168,0.554286,False,1021.76,2026-06-19T01:10:58.267730+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-11,111,1481.0,1671.943,1,428.26,432.938,428.26,432.938,0.50381,False,1040.777,2026-06-19T01:10:58.414980+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-12,112,1510.0,1671.943,1,546.706,551.611,546.706,551.611,0.515714,False,952.029,2026-06-19T01:10:58.562312+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-13,113,1247.0,1671.943,1,95.71,98.956,95.71,98.956,0.550476,False,1141.803,2026-06-19T01:10:58.701928+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-14,114,1094.0,1671.943,1,122.702,126.18,122.702,126.18,0.522857,False,961.262,2026-06-19T01:10:58.850163+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-15,115,1424.0,1671.943,1,248.352,252.723,248.352,252.723,0.533333,False,1164.756,2026-06-19T01:10:58.986248+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-16,116,1576.0,1671.943,1,128.907,132.154,128.907,132.154,0.531429,False,1437.922,2026-06-19T01:10:59.139601+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-17,117,1516.0,1671.943,1,124.05,127.259,124.05,127.259,0.509048,False,1381.443,2026-06-19T01:10:59.282227+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-18,118,1667.0,1671.943,1,154.582,158.006,154.582,158.006,0.553333,False,1500.994,2026-06-19T01:10:59.430383+00:00
iqm_emerald,gate,default,20,14,100,5,qaoa-exp-iqm-emerald-n20-q14-19,119,1303.0,1671.943,1,208.885,213.764,208.885,213.764,0.531905,False,1082.658,2026-06-19T01:10:59.580939+00:00
